word,tag,wn_label,mw_label,comb_label
accumulator,NN,neutral,neutral,neutral
boxer,NN,neutral,neutral,neutral
lefteye,NN,not_found,not_found,not_found
fin,NN,neutral,neutral,neutral
flounder,NN,neutral,neutral,neutral
cypho,NN,not_found,not_found,not_found
kitaharae,NN,not_found,not_found,not_found
natalensis,NN,not_found,not_found,not_found
pectoralis,NN,neutral,neutral,neutral
sinusarabici,NN,not_found,not_found,not_found
tungkongensis,NN,not_found,not_found,not_found
reign,NN,neutral,neutral,neutral
dynasty,NN,neutral,neutral,neutral
brothers,NNS,masc,masc,masc
palace,NN,neutral,neutral,neutral
throne,NN,neutral,neutral,neutral
emperor,NN,masc,masc,masc
threat,NN,neutral,neutral,neutral
aspects,NNS,neutral,neutral,neutral
comments,NNS,neutral,neutral,neutral
inaccuracies,NNS,neutral,neutral,neutral
costumes,NNS,neutral,fem,neutral
inconsistencies,NNS,neutral,neutral,neutral
interview,NN,neutral,neutral,neutral
ratings,NNS,neutral,masc,neutral
viewership,NN,not_found,neutral,neutral
rise,NN,neutral,neutral,neutral
netizens,NNS,not_found,neutral,neutral
advice,NN,neutral,neutral,neutral
props,NNS,neutral,neutral,neutral
professors,NNS,neutral,neutral,neutral
portrayal,NN,neutral,neutral,neutral
general,NN,neutral,neutral,neutral
costume,NN,neutral,fem,neutral
dramas,NNS,neutral,neutral,neutral
intrigues,NNS,neutral,neutral,neutral
comment,NN,neutral,neutral,neutral
viewers,NNS,neutral,neutral,neutral
conspiracy,NN,neutral,neutral,neutral
romance,NN,neutral,neutral,neutral
recreations,NNS,neutral,neutral,neutral
texts,NNS,neutral,neutral,neutral
princess,NN,fem,fem,fem
princesses,NNS,fem,fem,fem
affair,NN,neutral,neutral,neutral
monk,NN,masc,masc,masc
woman,NN,fem,fem,fem
screenwriter,NN,neutral,neutral,neutral
rake,NN,masc,neutral,neutral
liner,NN,neutral,neutral,neutral
notes,NNS,neutral,neutral,neutral
drums,NNS,neutral,neutral,neutral
saxophone,NN,neutral,neutral,neutral
releases,NNS,neutral,neutral,neutral
intersection,NN,neutral,neutral,neutral
plantation,NN,neutral,neutral,neutral
cotton,NN,neutral,neutral,neutral
stores,NNS,neutral,neutral,neutral
turpentine,NN,neutral,neutral,neutral
eponym,NN,neutral,neutral,neutral
shale,NN,neutral,neutral,neutral
seams,NNS,neutral,neutral,neutral
sand,NN,neutral,neutral,neutral
mica,NN,neutral,neutral,neutral
guns,NNS,neutral,neutral,neutral
band,NN,neutral,neutral,neutral
label,NN,neutral,neutral,neutral
departures,NNS,neutral,neutral,neutral
piece,NN,neutral,neutral,neutral
trio,NN,neutral,neutral,neutral
monsters,NNS,neutral,neutral,neutral
albums,NNS,neutral,neutral,neutral
eps,NNS,not_found,not_found,not_found
singles,NNS,neutral,neutral,neutral
lineup,NN,neutral,neutral,neutral
careers,NNS,neutral,neutral,neutral
bassist,NN,neutral,neutral,neutral
drummer,NN,neutral,neutral,neutral
librarian,NN,neutral,neutral,neutral
websites,NNS,neutral,neutral,neutral
publisher,NN,neutral,neutral,neutral
duties,NNS,neutral,neutral,neutral
platforms,NNS,fem,neutral,neutral
immigration,NN,neutral,neutral,neutral
raid,NN,neutral,neutral,neutral
tour,NN,neutral,neutral,neutral
anniversary,NN,neutral,neutral,neutral
drumming,NN,neutral,neutral,neutral
chord,NN,neutral,neutral,neutral
progressions,NNS,neutral,neutral,neutral
focus,NN,neutral,neutral,neutral
melodies,NNS,neutral,neutral,neutral
guitars,NNS,neutral,neutral,neutral
jazz,NN,neutral,neutral,neutral
influences,NNS,neutral,neutral,neutral
bands,NNS,neutral,neutral,neutral
owls,NNS,neutral,neutral,neutral
hometown,NN,neutral,neutral,neutral
split,NN,neutral,neutral,neutral
jam,NN,neutral,neutral,neutral
fest,NN,not_found,neutral,neutral
pig,NN,neutral,neutral,neutral
piano,NN,neutral,neutral,neutral
pope,NN,neutral,neutral,neutral
pontiff,NN,neutral,neutral,neutral
sovereign,NN,neutral,neutral,neutral
primacy,NN,neutral,neutral,neutral
papacy,NN,neutral,neutral,neutral
entity,NN,neutral,neutral,neutral
adherence,NN,neutral,neutral,neutral
accords,NNS,neutral,neutral,neutral
states,NNS,neutral,neutral,neutral
see,NN,neutral,neutral,neutral
resolutions,NNS,neutral,neutral,neutral
disputes,NNS,neutral,neutral,neutral
arbitrators,NNS,neutral,neutral,neutral
ecumenism,NN,neutral,neutral,neutral
dialogue,NN,neutral,neutral,neutral
defense,NN,neutral,neutral,neutral
centuries,NNS,neutral,neutral,neutral
contrast,NN,neutral,neutral,neutral
claims,NNS,neutral,neutral,neutral
proclamation,NN,neutral,neutral,neutral
dogma,NN,neutral,neutral,neutral
infallibility,NN,neutral,neutral,neutral
definition,NN,neutral,neutral,neutral
morals,NNS,neutral,neutral,neutral
health,NN,neutral,neutral,neutral
charities,NNS,neutral,neutral,neutral
reservation,NN,neutral,neutral,neutral
patriarch,NN,masc,masc,masc
reference,NN,neutral,neutral,neutral
translation,NN,neutral,neutral,neutral
apostles,NNS,neutral,neutral,neutral
successors,NNS,neutral,neutral,neutral
constitution,NN,neutral,neutral,neutral
gentium,NN,not_found,not_found,not_found
distinction,NN,neutral,neutral,neutral
notion,NN,neutral,neutral,neutral
writings,NNS,neutral,neutral,neutral
ad,NN,neutral,neutral,neutral
belief,NN,neutral,neutral,neutral
persecution,NN,neutral,neutral,neutral
heroes,NNS,masc,masc,masc
evidence,NN,neutral,neutral,neutral
erection,NN,neutral,neutral,neutral
tomb,NN,neutral,neutral,neutral
scholars,NNS,neutral,neutral,neutral
presbyter,NN,neutral,neutral,neutral
episcopacies,NNS,neutral,neutral,neutral
writers,NNS,neutral,neutral,neutral
emergence,NN,neutral,neutral,neutral
middle,NN,neutral,neutral,neutral
view,NN,neutral,neutral,neutral
kind,NN,neutral,neutral,neutral
eminence,NN,neutral,neutral,neutral
prominence,NN,neutral,neutral,neutral
whole,NN,neutral,neutral,neutral
equals,NNS,neutral,neutral,neutral
detail,NN,neutral,neutral,neutral
episcopos,NN,not_found,not_found,not_found
consensus,NN,neutral,neutral,neutral
presbyters,NNS,neutral,neutral,neutral
councils,NNS,neutral,neutral,neutral
learning,NN,neutral,neutral,neutral
congregation,NN,neutral,neutral,neutral
epistle,NN,neutral,neutral,neutral
dispute,NN,neutral,neutral,neutral
references,NNS,neutral,neutral,neutral
recognition,NN,neutral,neutral,neutral
theologians,NNS,neutral,neutral,neutral
sides,NNS,neutral,neutral,neutral
phrase,NN,neutral,neutral,neutral
taxis,NNS,neutral,neutral,neutral
protos,NN,not_found,not_found,not_found
patriarchs,NNS,masc,masc,masc
statement,NN,neutral,neutral,neutral
matter,NN,neutral,neutral,neutral
disagreement,NN,neutral,neutral,neutral
prerogatives,NNS,neutral,neutral,neutral
millennium,NN,neutral,neutral,neutral
manifestations,NNS,neutral,neutral,neutral
assertion,NN,neutral,neutral,neutral
heresies,NNS,neutral,neutral,neutral
origin,NN,neutral,neutral,neutral
controversy,NN,neutral,neutral,neutral
religions,NNS,neutral,neutral,neutral
trinitarianism,NN,neutral,neutral,neutral
canon,NN,neutral,neutral,neutral
sees,NNS,neutral,neutral,neutral
defenders,NNS,neutral,neutral,neutral
empire,NN,neutral,neutral,neutral
arianism,NN,neutral,neutral,neutral
judgement,NN,neutral,neutral,neutral
discipline,NN,neutral,neutral,neutral
classical,NN,neutral,neutral,neutral
outlook,NN,neutral,neutral,neutral
miracles,NNS,neutral,neutral,neutral
relics,NNS,neutral,neutral,neutral
demons,NNS,neutral,neutral,neutral
angels,NNS,neutral,neutral,neutral
ghosts,NNS,neutral,neutral,neutral
exarch,NN,neutral,neutral,neutral
humiliations,NNS,neutral,neutral,neutral
weakening,NN,neutral,neutral,neutral
conquests,NNS,neutral,neutral,neutral
inability,NN,neutral,neutral,neutral
estates,NNS,neutral,neutral,neutral
lands,NNS,neutral,neutral,neutral
precedent,NN,neutral,neutral,neutral
obscurum,NN,not_found,not_found,not_found
factions,NNS,neutral,neutral,neutral
grandson,NN,masc,masc,masc
orgies,NNS,neutral,neutral,neutral
debauchery,NN,neutral,neutral,neutral
layman,NN,masc,masc,masc
representatives,NNS,neutral,neutral,neutral
dukes,NNS,neutral,masc,neutral
simony,NN,neutral,neutral,neutral
concubinage,NN,neutral,neutral,neutral
monarchies,NNS,neutral,neutral,neutral
nobility,NN,neutral,neutral,neutral
investiture,NN,neutral,neutral,neutral
deposition,NN,neutral,neutral,neutral
fiefdoms,NNS,neutral,neutral,neutral
interests,NNS,neutral,neutral,neutral
prelates,NNS,neutral,neutral,neutral
participants,NNS,neutral,neutral,neutral
centres,NNS,neutral,neutral,neutral
ideals,NNS,neutral,neutral,neutral
strength,NN,neutral,neutral,neutral
abuse,NN,neutral,neutral,neutral
celibacy,NN,neutral,neutral,neutral
clerics,NNS,neutral,neutral,neutral
lay,NN,neutral,neutral,neutral
reforms,NNS,neutral,neutral,neutral
wars,NNS,neutral,neutral,neutral
territories,NNS,neutral,neutral,neutral
fracture,NN,neutral,neutral,neutral
divergences,NNS,neutral,neutral,neutral
creed,NN,neutral,neutral,neutral
emperors,NNS,masc,masc,masc
greed,NN,neutral,neutral,neutral
ally,NN,neutral,neutral,neutral
indulgences,NNS,neutral,neutral,neutral
purgatory,NN,neutral,neutral,neutral
fine,NN,neutral,neutral,neutral
contrition,NN,neutral,neutral,neutral
prayer,NN,neutral,neutral,neutral
assumption,NN,neutral,neutral,neutral
contribution,NN,neutral,neutral,neutral
misunderstandings,NNS,neutral,neutral,neutral
abuses,NNS,neutral,neutral,neutral
cardinals,NNS,neutral,neutral,neutral
spokesman,NN,masc,masc,masc
acceptance,NN,neutral,neutral,neutral
factor,NN,neutral,neutral,neutral
schism,NN,neutral,neutral,neutral
antipope,NN,neutral,neutral,neutral
close,NN,neutral,neutral,neutral
claimants,NNS,neutral,neutral,neutral
claim,NN,neutral,neutral,neutral
equality,NN,neutral,neutral,neutral
superiority,NN,neutral,neutral,neutral
reunification,NN,neutral,neutral,neutral
antichrist,NN,neutral,neutral,neutral
definitions,NNS,neutral,neutral,neutral
triumph,NN,neutral,neutral,neutral
conciliation,NN,neutral,neutral,neutral
relation,NN,masc,neutral,neutral
gates,NNS,neutral,neutral,neutral
keys,NNS,neutral,neutral,neutral
kingdom,NN,neutral,neutral,neutral
sheep,NNS,neutral,neutral,neutral
coats,NNS,neutral,neutral,neutral
arms,NNS,neutral,neutral,neutral
usage,NN,neutral,neutral,neutral
elector,NN,neutral,neutral,neutral
cardinal,NN,neutral,neutral,neutral
male,NN,masc,masc,masc
someone,NN,neutral,neutral,neutral
ordination,NN,neutral,neutral,neutral
seclusion,NN,neutral,neutral,neutral
variation,NN,neutral,neutral,neutral
acclamation,NN,neutral,neutral,neutral
procedure,NN,neutral,neutral,neutral
voice,NN,neutral,neutral,neutral
conclave,NN,neutral,neutral,neutral
cum,NN,neutral,neutral,neutral
key,NN,neutral,neutral,neutral
lot,NN,neutral,neutral,neutral
chalice,NN,neutral,neutral,neutral
urn,NN,neutral,neutral,neutral
ballot,NN,neutral,neutral,neutral
needle,NN,neutral,neutral,neutral
thread,NN,neutral,neutral,neutral
ends,NNS,neutral,neutral,neutral
accuracy,NN,neutral,neutral,neutral
balloting,NN,neutral,neutral,neutral
promulgation,NN,neutral,neutral,neutral
deadlock,NN,neutral,neutral,neutral
stove,NN,neutral,neutral,neutral
smoke,NN,neutral,neutral,neutral
chimney,NN,neutral,neutral,neutral
compound,NN,neutral,neutral,neutral
nera,NN,not_found,not_found,not_found
straw,NN,neutral,neutral,neutral
chemical,NN,neutral,neutral,neutral
signal,NN,neutral,neutral,neutral
dean,NN,masc,neutral,neutral
instant,NN,neutral,neutral,neutral
tears,NNS,neutral,neutral,neutral
dressing,NN,neutral,neutral,neutral
sets,NNS,neutral,neutral,neutral
vestments,NNS,neutral,neutral,neutral
sizes,NNS,neutral,neutral,neutral
ring,NN,neutral,neutral,neutral
camerlengo,NN,not_found,neutral,neutral
honor,NN,fem,neutral,neutral
obedience,NN,neutral,neutral,neutral
protodeacon,NN,not_found,not_found,not_found
balcony,NN,neutral,neutral,neutral
joy,NN,neutral,neutral,neutral
coronation,NN,neutral,neutral,neutral
procession,NN,neutral,neutral,neutral
pomp,NN,neutral,neutral,neutral
circumstance,NN,neutral,neutral,neutral
tiara,NN,neutral,neutral,neutral
bundle,NN,neutral,neutral,neutral
flax,NN,neutral,neutral,neutral
pole,NN,neutral,neutral,neutral
transit,NN,neutral,neutral,neutral
hubris,NN,neutral,neutral,neutral
occasion,NN,neutral,neutral,neutral
exclamation,NN,neutral,neutral,neutral
interregnum,NN,neutral,neutral,neutral
sedevacantism,NN,not_found,not_found,not_found
heretics,NNS,neutral,neutral,neutral
ancestry,NN,neutral,neutral,neutral
regulations,NNS,neutral,neutral,neutral
innovation,NN,neutral,neutral,neutral
vacancy,NN,neutral,neutral,neutral
assent,NN,neutral,neutral,neutral
hammer,NN,neutral,neutral,neutral
deaths,NNS,neutral,neutral,neutral
seals,NNS,neutral,neutral,neutral
crypt,NN,neutral,neutral,neutral
cathedral,NN,neutral,neutral,neutral
interment,NN,neutral,neutral,neutral
anyone,NN,not_found,neutral,neutral
deacon,NN,neutral,neutral,neutral
titles,NNS,neutral,neutral,neutral
designation,NN,neutral,neutral,neutral
chancery,NN,neutral,neutral,neutral
vicar,NN,neutral,neutral,neutral
vicarius,NN,not_found,not_found,not_found
headship,NN,neutral,neutral,neutral
lambs,NNS,neutral,neutral,neutral
synod,NN,neutral,neutral,neutral
vicars,NNS,neutral,neutral,neutral
judges,NNS,neutral,neutral,neutral
pontificate,NN,neutral,neutral,neutral
ambassadors,NNS,neutral,neutral,neutral
encyclical,NN,neutral,neutral,neutral
variations,NNS,neutral,neutral,neutral
fealty,NN,neutral,neutral,neutral
collect,NN,neutral,neutral,neutral
saint,NN,neutral,neutral,neutral
pontifex,NN,neutral,neutral,neutral
bridge,NN,neutral,neutral,neutral
builder,NN,neutral,neutral,neutral
facere,NN,not_found,not_found,not_found
rites,NNS,neutral,neutral,neutral
pontificals,NNS,neutral,neutral,neutral
insignia,NN,neutral,neutral,neutral
inscriptions,NNS,neutral,neutral,neutral
paintings,NNS,neutral,neutral,neutral
statues,NNS,neutral,neutral,neutral
coins,NNS,neutral,neutral,neutral
lesson,NN,neutral,neutral,neutral
humility,NN,neutral,neutral,neutral
bulls,NNS,masc,masc,masc
omission,NN,neutral,neutral,neutral
reality,NN,neutral,neutral,neutral
holiness,NN,neutral,neutral,neutral
prefix,NN,neutral,neutral,neutral
accordance,NN,neutral,neutral,neutral
numeral,NN,neutral,neutral,neutral
abbreviation,NN,neutral,neutral,neutral
canonization,NN,neutral,neutral,neutral
decrees,NNS,neutral,neutral,neutral
formula,NN,neutral,neutral,neutral
catholicae,NN,not_found,not_found,not_found
signing,NN,neutral,neutral,neutral
functions,NNS,neutral,neutral,neutral
triregnum,NN,not_found,neutral,neutral
symbol,NN,neutral,neutral,neutral
ceremonies,NNS,neutral,neutral,neutral
mitre,NN,neutral,neutral,neutral
cloth,NN,neutral,neutral,neutral
hat,NN,neutral,neutral,neutral
crucifix,NN,neutral,neutral,neutral
ferula,NN,not_found,neutral,neutral
pall,NN,neutral,neutral,neutral
neck,NN,neutral,neutral,neutral
chasuble,NN,neutral,neutral,neutral
yoke,NN,neutral,neutral,neutral
breast,NN,neutral,masc,neutral
shoulders,NNS,neutral,neutral,neutral
pendants,NNS,neutral,neutral,neutral
crosses,NNS,neutral,neutral,neutral
pallium,NN,neutral,neutral,neutral
primates,NNS,neutral,neutral,neutral
image,NN,neutral,neutral,neutral
gilt,NN,neutral,neutral,neutral
depiction,NN,neutral,neutral,neutral
boat,NN,neutral,neutral,neutral
net,NN,neutral,neutral,neutral
canopy,NN,neutral,neutral,neutral
umbrella,NN,neutral,neutral,neutral
stripes,NNS,neutral,neutral,neutral
processions,NNS,neutral,neutral,neutral
footmen,NNS,masc,masc,masc
palafrenieri,NN,not_found,not_found,not_found
uniforms,NNS,neutral,neutral,neutral
attendants,NNS,neutral,neutral,neutral
ostrich,NN,neutral,neutral,neutral
feathers,NNS,neutral,neutral,neutral
flabella,NN,not_found,neutral,neutral
heraldry,NN,neutral,neutral,neutral
coat,NN,neutral,neutral,neutral
saltire,NN,neutral,neutral,neutral
escutcheon,NN,neutral,neutral,neutral
shield,NN,neutral,neutral,neutral
cord,NN,neutral,neutral,neutral
crowns,NNS,neutral,neutral,neutral
lappets,NNS,neutral,neutral,neutral
strips,NNS,neutral,neutral,neutral
back,NN,neutral,neutral,neutral
argent,NN,neutral,neutral,neutral
rings,NNS,neutral,neutral,neutral
archbishops,NNS,neutral,neutral,neutral
motto,NN,neutral,neutral,neutral
flag,NN,neutral,neutral,neutral
fly,NN,neutral,neutral,neutral
habit,NN,neutral,neutral,neutral
attire,NN,neutral,neutral,neutral
mantle,NN,neutral,neutral,neutral
shoes,NNS,neutral,neutral,neutral
cassock,NN,neutral,neutral,neutral
stockings,NNS,neutral,neutral,neutral
portraits,NNS,neutral,neutral,neutral
canons,NNS,neutral,neutral,neutral
anathema,NN,neutral,neutral,neutral
institution,NN,neutral,neutral,neutral
things,NNS,neutral,neutral,neutral
plenitude,NN,neutral,neutral,neutral
pastors,NNS,neutral,neutral,neutral
salvation,NN,neutral,neutral,neutral
peoples,NNS,neutral,neutral,neutral
approbation,NN,neutral,neutral,neutral
pastor,NN,neutral,neutral,neutral
assistance,NN,neutral,neutral,neutral
preaching,NN,neutral,neutral,neutral
preachers,NNS,neutral,neutral,neutral
disciples,NNS,neutral,neutral,neutral
teachers,NNS,neutral,neutral,neutral
errors,NNS,neutral,neutral,neutral
flock,NN,neutral,neutral,neutral
witnesses,NNS,neutral,neutral,neutral
submission,NN,neutral,neutral,neutral
mind,NN,neutral,neutral,neutral
magisterium,NN,not_found,neutral,neutral
reverence,NN,neutral,neutral,neutral
judgments,NNS,neutral,neutral,neutral
repetition,NN,neutral,neutral,neutral
deposit,NN,neutral,neutral,neutral
brethren,NNS,masc,neutral,neutral
consent,NN,neutral,neutral,neutral
appeal,NN,neutral,neutral,neutral
judgment,NN,neutral,neutral,neutral
charism,NN,not_found,neutral,neutral
account,NN,neutral,neutral,neutral
unity,NN,neutral,neutral,neutral
insights,NNS,neutral,neutral,neutral
misunderstanding,NN,neutral,neutral,neutral
terminology,NN,neutral,neutral,neutral
honors,NNS,fem,neutral,neutral
captivity,NN,neutral,neutral,neutral
allusion,NN,neutral,neutral,neutral
captives,NNS,neutral,neutral,neutral
oversight,NN,neutral,neutral,neutral
affairs,NNS,neutral,neutral,neutral
confrontation,NN,neutral,neutral,neutral
step,NN,neutral,neutral,neutral
prerogative,NN,neutral,neutral,neutral
disuse,NN,neutral,neutral,neutral
crowning,NN,not_found,neutral,neutral
annexation,NN,neutral,neutral,neutral
contention,NN,neutral,neutral,neutral
pontificates,NNS,neutral,neutral,neutral
interdict,NN,neutral,neutral,neutral
excommunication,NN,neutral,neutral,neutral
bull,NN,masc,masc,masc
fiefdom,NN,neutral,neutral,neutral
appurtenences,NNS,not_found,not_found,not_found
remission,NN,neutral,neutral,neutral
sins,NNS,neutral,neutral,neutral
caetera,NN,not_found,not_found,not_found
allegiance,NN,neutral,neutral,neutral
gravissimas,NN,not_found,not_found,not_found
immunity,NN,neutral,neutral,neutral
courts,NNS,fem,neutral,neutral
tribunals,NNS,neutral,neutral,neutral
equal,NN,neutral,neutral,neutral
publications,NNS,neutral,neutral,neutral
organizations,NNS,neutral,neutral,neutral
territory,NN,neutral,neutral,neutral
exceptions,NNS,neutral,neutral,neutral
agents,NNS,neutral,neutral,neutral
plaintiffs,NNS,neutral,neutral,neutral
campaigners,NNS,neutral,neutral,neutral
barrister,NN,neutral,neutral,neutral
offences,NNS,neutral,neutral,neutral
decades,NNS,neutral,neutral,neutral
prosecution,NN,neutral,neutral,neutral
embarrassment,NN,neutral,neutral,neutral
extents,NNS,neutral,neutral,neutral
passage,NN,neutral,neutral,neutral
dissidents,NNS,neutral,neutral,neutral
denominations,NNS,neutral,neutral,neutral
legitimacy,NN,neutral,neutral,neutral
rejection,NN,neutral,neutral,neutral
quia,NN,not_found,not_found,not_found
subscription,NN,neutral,neutral,neutral
groups,NNS,neutral,neutral,neutral
antipopes,NNS,neutral,neutral,neutral
following,NN,neutral,neutral,neutral
existence,NN,neutral,neutral,neutral
confusion,NN,neutral,neutral,neutral
authenticity,NN,neutral,neutral,neutral
fringe,NN,neutral,neutral,neutral
causes,NNS,neutral,neutral,neutral
colour,NN,neutral,neutral,neutral
prefect,NN,neutral,neutral,neutral
past,NN,neutral,neutral,neutral
competence,NN,neutral,neutral,neutral
remnants,NNS,neutral,neutral,neutral
papa,NN,masc,masc,masc
framework,NN,neutral,neutral,neutral
founder,NN,neutral,neutral,neutral
examples,NNS,neutral,neutral,neutral
lengths,NNS,neutral,neutral,neutral
daysstephen,NN,not_found,not_found,not_found
consecration,NN,neutral,neutral,neutral
difficulties,NNS,neutral,neutral,neutral
footnote,NN,neutral,neutral,neutral
mention,NN,neutral,neutral,neutral
consecratio,NN,not_found,not_found,not_found
numbers,NNS,neutral,neutral,neutral
historian,NN,neutral,neutral,neutral
waterfalls,NNS,neutral,neutral,neutral
census,NN,neutral,neutral,neutral
researcher,NN,neutral,neutral,neutral
doctor,NN,neutral,neutral,neutral
conferences,NNS,neutral,neutral,neutral
scholarship,NN,neutral,neutral,neutral
prizes,NNS,neutral,neutral,neutral
concerts,NNS,neutral,neutral,neutral
works,NNS,neutral,neutral,neutral
solo,NN,neutral,neutral,neutral
duets,NNS,neutral,neutral,neutral
violin,NN,neutral,neutral,neutral
claves,NNS,not_found,neutral,neutral
cello,NN,neutral,neutral,neutral
flute,NN,neutral,neutral,neutral
quartet,NN,neutral,neutral,neutral
stringed,NN,not_found,neutral,neutral
orchestra,NN,neutral,neutral,neutral
artists,NNS,neutral,neutral,neutral
editions,NNS,neutral,neutral,neutral
musician,NN,neutral,neutral,neutral
diseases,NNS,neutral,neutral,neutral
musicians,NNS,neutral,neutral,neutral
pieces,NNS,neutral,neutral,neutral
personages,NNS,neutral,neutral,neutral
guitarists,NNS,neutral,neutral,neutral
twangs,NNS,neutral,neutral,neutral
vol,NN,not_found,neutral,neutral
lev,NN,neutral,neutral,neutral
suite,NN,neutral,neutral,neutral
friends,NNS,neutral,neutral,neutral
queen,NN,fem,fem,fem
am,NN,neutral,neutral,neutral
seconds,NNS,neutral,neutral,neutral
songs,NNS,neutral,neutral,neutral
murder,NN,neutral,neutral,neutral
diet,NN,neutral,neutral,neutral
dietetics,NNS,neutral,neutral,neutral
master,NN,neutral,masc,neutral
nutrition,NN,neutral,neutral,neutral
dietitian,NN,neutral,neutral,neutral
faculty,NN,neutral,neutral,neutral
grandchildren,NNS,neutral,neutral,neutral
genetics,NN,neutral,neutral,neutral
metabolism,NN,neutral,neutral,neutral
behavior,NN,neutral,neutral,neutral
restrictions,NNS,neutral,neutral,neutral
regimens,NNS,neutral,neutral,neutral
ins,NNS,neutral,neutral,neutral
calorie,NN,neutral,neutral,neutral
counting,NN,neutral,neutral,neutral
concern,NN,neutral,neutral,neutral
counseling,NN,neutral,neutral,neutral
mall,NN,neutral,neutral,neutral
tapes,NNS,neutral,neutral,neutral
workshops,NNS,neutral,neutral,neutral
convention,NN,neutral,neutral,neutral
affiliate,NN,neutral,neutral,neutral
proceeds,NNS,neutral,neutral,neutral
acres,NNS,neutral,neutral,neutral
readers,NNS,neutral,neutral,neutral
spirituality,NN,neutral,neutral,neutral
copies,NNS,neutral,neutral,neutral
portions,NNS,neutral,neutral,neutral
email,NN,neutral,neutral,neutral
followers,NNS,neutral,neutral,neutral
publication,NN,neutral,neutral,neutral
magazines,NNS,neutral,neutral,neutral
articles,NNS,neutral,neutral,neutral
cover,NN,neutral,neutral,neutral
hour,NN,neutral,neutral,neutral
lives,NNS,neutral,not_found,neutral
mini,NN,neutral,neutral,neutral
glue,NN,neutral,neutral,neutral
sticks,NNS,neutral,neutral,neutral
spoons,NNS,neutral,neutral,neutral
items,NNS,neutral,neutral,neutral
thought,NN,neutral,neutral,neutral
anything,NN,not_found,neutral,neutral
one,NN,neutral,neutral,neutral
afterlife,NN,neutral,neutral,neutral
mommy,NN,fem,fem,fem
daddy,NN,masc,masc,masc
try,NN,neutral,neutral,neutral
adherents,NNS,neutral,neutral,neutral
hangers,NNS,neutral,neutral,neutral
spaces,NNS,neutral,neutral,neutral
rope,NN,neutral,neutral,neutral
whippings,NNS,neutral,neutral,neutral
increments,NNS,neutral,neutral,neutral
blows,NNS,neutral,neutral,neutral
whipping,NN,neutral,neutral,neutral
closet,NN,neutral,neutral,neutral
bucket,NN,neutral,neutral,neutral
toilet,NN,neutral,neutral,neutral
stick,NN,neutral,neutral,neutral
county,NN,neutral,neutral,neutral
examiners,NNS,neutral,neutral,neutral
punishment,NN,neutral,neutral,neutral
mansion,NN,neutral,neutral,neutral
takeoff,NN,neutral,neutral,neutral
accident,NN,neutral,neutral,neutral
crash,NN,neutral,neutral,neutral
weather,NN,neutral,neutral,neutral
visibility,NN,neutral,neutral,neutral
ceilings,NNS,neutral,neutral,neutral
pilot,NN,neutral,neutral,neutral
certificate,NN,neutral,neutral,neutral
instrument,NN,neutral,neutral,neutral
radar,NN,neutral,neutral,neutral
returns,NNS,neutral,neutral,neutral
airplane,NN,neutral,neutral,neutral
heading,NN,neutral,neutral,neutral
climbs,NNS,neutral,neutral,neutral
descents,NNS,neutral,neutral,neutral
inspiration,NN,neutral,neutral,neutral
ministries,NNS,neutral,neutral,neutral
exodus,NN,neutral,neutral,neutral
workshop,NN,neutral,neutral,neutral
oclc,NN,not_found,not_found,not_found
pull,NN,neutral,neutral,neutral
refrigerator,NN,neutral,neutral,neutral
strongholds,NNS,neutral,neutral,neutral
miniseries,NNS,not_found,neutral,neutral
baseman,NN,masc,masc,masc
shortstops,NNS,neutral,neutral,neutral
tournament,NN,neutral,neutral,neutral
shortstop,NN,neutral,neutral,neutral
runs,NNS,neutral,neutral,neutral
inning,NN,neutral,neutral,neutral
go,NN,neutral,neutral,neutral
innings,NNS,neutral,neutral,neutral
rally,NN,neutral,neutral,neutral
ahead,NN,not_found,neutral,neutral
roster,NN,neutral,neutral,neutral
majors,NNS,neutral,neutral,neutral
pinch,NN,neutral,neutral,neutral
hitter,NN,neutral,neutral,neutral
assignment,NN,neutral,neutral,neutral
whereabouts,NN,neutral,neutral,neutral
suspension,NN,neutral,neutral,neutral
statistics,NNS,neutral,neutral,neutral
enka,NN,not_found,not_found,not_found
object,NN,neutral,neutral,neutral
constellation,NN,neutral,neutral,neutral
eye,NN,neutral,neutral,neutral
star,NN,neutral,neutral,neutral
nebula,NN,neutral,neutral,neutral
astronomiques,NNS,not_found,not_found,not_found
defender,NN,neutral,neutral,neutral
leg,NN,neutral,neutral,neutral
distributions,NNS,neutral,neutral,neutral
manual,NN,neutral,neutral,neutral
editing,NN,neutral,neutral,neutral
input,NN,neutral,neutral,neutral
monitor,NN,neutral,neutral,neutral
hotplugging,NN,not_found,not_found,not_found
components,NNS,neutral,neutral,neutral
drivers,NNS,neutral,neutral,neutral
configuration,NN,neutral,neutral,neutral
hall,NN,neutral,neutral,neutral
arson,NN,neutral,neutral,neutral
saga,NN,neutral,neutral,neutral
summary,NN,neutral,neutral,neutral
quotation,NN,neutral,neutral,neutral
midfielder,NN,not_found,neutral,neutral
sundays,NNS,neutral,neutral,neutral
seventieth,NN,neutral,neutral,neutral
sixtieth,NN,neutral,neutral,neutral
naming,NN,neutral,neutral,neutral
resurrection,NN,neutral,neutral,neutral
penance,NN,neutral,neutral,neutral
observance,NN,neutral,neutral,neutral
preparation,NN,neutral,neutral,neutral
